window,start,end,geom_mean,n_windows,window_type,window_id,subset,fold,sub_label,tau,d,h
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,4,-5.09917799321155,0.331159403192443,0.0146636896953111
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,5,-5.17524036893806,0.32562183786283,0.0104015911775322
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,8,-4.38164837210653,0.3878452030055,0.0592754367267944
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,7,-4.58990193576985,0.371269808062862,0.038091557235611
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,6,-4.90361112273894,0.346320311547101,0.0196735668589242
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,14,-3.55290449925328,0.454742295099068,0.324348761355194
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,12,-3.64478614773458,0.447583383765424,0.27008584644994
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,9,-4.217715148211,0.40072678398583,0.081413742440763
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,10,-4.1130037006511,0.41117463707777,0.110014105756042
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,21+,-2.9860525938751,0.500390218707332,1
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,11,-3.91665340177698,0.425688356715918,0.155803306284295
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,17,-3.48965733311825,0.462518846274221,0.395067228563398
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,13,-3.72152188262455,0.444778713698391,0.255563198533808
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,18,-3.71863992809269,0.444174461563109,0.251977371414278
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,16,-3.4271154143865,0.463855446458941,0.399808768661067
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,19,-3.3018319463507,0.474873478680923,0.528914898860823
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,15,-3.49143341949921,0.458991170255856,0.356431240519926
8,138609.907999992,441248.032000065,247308.206739499,10,regular,16,by_practice,2,20,-3.81664615535661,0.439404953707896,0.225878843725354
9,444687.072000027,1410000.22900009,791838.91881709,10,regular,17,by_practice,2,4,-5.6231181812633,0.307574287743226,0.00530047585111573
9,444687.072000027,1410000.22900009,791838.91881709,10,regular,17,by_practice,2,5,-5.44950611059676,0.320381291811051,0.00699023910770682
9,444687.072000027,1410000.22900009,791838.91881709,10,regular,17,by_practice,2,8,-4.65149713352501,0.379730203062741,0.039605432672272
